Measurement: ritardo_rise
  step	ritardo_rise	FROM	TO
  1149	2.18074e-10	2.0015e-08	2.02331e-08
  1150	3.11202e-10	2.0015e-08	2.03262e-08
  1151	1.93326e-10	2.0015e-08	2.02083e-08
  1152	2.22051e-10	2.0015e-08	2.02371e-08
  1153	1.93966e-10	2.0015e-08	2.0209e-08
  1154	2.68533e-10	2.0015e-08	2.02835e-08
  1155	3.98324e-10	2.0015e-08	2.04133e-08
  1156	1.92266e-10	2.0015e-08	2.02073e-08
  1157	2.23487e-10	2.0015e-08	2.02385e-08
  1158	2.07285e-10	2.0015e-08	2.02223e-08
  1159	1.99239e-10	2.0015e-08	2.02142e-08
  1160	2.34917e-10	2.0015e-08	2.02499e-08
  1161	2.69282e-10	2.0015e-08	2.02843e-08
  1162	2.04744e-10	2.0015e-08	2.02197e-08
  1163	1.99162e-10	2.0015e-08	2.02142e-08
  1164	2.0612e-10	2.0015e-08	2.02211e-08
  1165	2.0709e-10	2.0015e-08	2.02221e-08
  1166	2.14932e-10	2.0015e-08	2.02299e-08
  1167	1.96776e-10	2.0015e-08	2.02118e-08
  1168	3.07853e-10	2.0015e-08	2.03229e-08
  1169	1.94478e-10	2.0015e-08	2.02095e-08
  1170	1.96163e-10	2.0015e-08	2.02112e-08
  1171	2.00131e-10	2.0015e-08	2.02151e-08
  1172	3.60466e-10	2.0015e-08	2.03755e-08
  1173	2.76012e-10	2.0015e-08	2.0291e-08
  1174	1.94946e-10	2.0015e-08	2.02099e-08
  1175	1.93593e-10	2.0015e-08	2.02086e-08
  1176	2.00349e-10	2.0015e-08	2.02153e-08
  1177	1.99476e-10	2.0015e-08	2.02145e-08
  1178	1.94585e-10	2.0015e-08	2.02096e-08
  1179	2.09734e-10	2.0015e-08	2.02247e-08
  1180	2.04023e-10	2.0015e-08	2.0219e-08
  1181	1.93687e-10	2.0015e-08	2.02087e-08
  1182	2.00783e-10	2.0015e-08	2.02158e-08
  1183	1.94208e-10	2.0015e-08	2.02092e-08
  1184	3.31089e-10	2.0015e-08	2.03461e-08
  1185	2.24723e-10	2.0015e-08	2.02397e-08
  1186	2.07703e-10	2.0015e-08	2.02227e-08
  1187	2.01016e-10	2.0015e-08	2.0216e-08
  1188	1.95937e-10	2.0015e-08	2.02109e-08
  1189	1.94797e-10	2.0015e-08	2.02098e-08
  1190	2.05688e-10	2.0015e-08	2.02207e-08
  1191	2.08731e-10	2.0015e-08	2.02237e-08
  1192	3.0676e-10	2.0015e-08	2.03218e-08
  1193	2.18285e-10	2.0015e-08	2.02333e-08
  1194	3.66467e-10	2.0015e-08	2.03815e-08
  1195	2.43309e-10	2.0015e-08	2.02583e-08
  1196	1.95456e-10	2.0015e-08	2.02105e-08
  1197	3.37382e-10	2.0015e-08	2.03524e-08
  1198	2.1648e-10	2.0015e-08	2.02315e-08
  1199	1.99888e-10	2.0015e-08	2.02149e-08
  1200	3.07771e-10	2.0015e-08	2.03228e-08
  1201	2.07636e-10	2.0015e-08	2.02226e-08
  1202	2.38246e-10	2.0015e-08	2.02532e-08
  1203	2.0678e-10	2.0015e-08	2.02218e-08
  1204	2.14517e-10	2.0015e-08	2.02295e-08
  1205	1.95215e-10	2.0015e-08	2.02102e-08
  1206	1.95859e-10	2.0015e-08	2.02109e-08
  1207	3.37779e-10	2.0015e-08	2.03528e-08
  1208	2.36566e-10	2.0015e-08	2.02516e-08
  1209	2.86325e-10	2.0015e-08	2.03013e-08
  1210	1.99101e-10	2.0015e-08	2.02141e-08
  1211	2.03934e-10	2.0015e-08	2.02189e-08
  1212	3.00528e-10	2.0015e-08	2.03155e-08
  1213	1.95411e-10	2.0015e-08	2.02104e-08
  1214	2.40441e-10	2.0015e-08	2.02554e-08
  1215	2.07792e-10	2.0015e-08	2.02228e-08
  1216	1.95655e-10	2.0015e-08	2.02107e-08
  1217	1.9817e-10	2.0015e-08	2.02132e-08
  1218	2.19035e-10	2.0015e-08	2.0234e-08
  1219	2.03877e-10	2.0015e-08	2.02189e-08
  1220	2.03166e-10	2.0015e-08	2.02182e-08
  1221	2.46726e-10	2.0015e-08	2.02617e-08
  1222	2.25937e-10	2.0015e-08	2.02409e-08
  1223	1.97353e-10	2.0015e-08	2.02124e-08
  1224	2.16679e-10	2.0015e-08	2.02317e-08
  1225	2.33611e-10	2.0015e-08	2.02486e-08
  1226	2.91436e-10	2.0015e-08	2.03064e-08
  1227	2.17694e-10	2.0015e-08	2.02327e-08
  1228	2.16644e-10	2.0015e-08	2.02316e-08
  1229	3.05998e-10	2.0015e-08	2.0321e-08
  1230	1.99134e-10	2.0015e-08	2.02141e-08
  1231	2.58053e-10	2.0015e-08	2.02731e-08
  1232	1.92483e-10	2.0015e-08	2.02075e-08
  1233	2.15103e-10	2.0015e-08	2.02301e-08
  1234	2.76913e-10	2.0015e-08	2.02919e-08
  1235	2.41737e-10	2.0015e-08	2.02567e-08
  1236	3.78176e-10	2.0015e-08	2.03932e-08
  1237	1.9657e-10	2.0015e-08	2.02116e-08
  1238	1.95699e-10	2.0015e-08	2.02107e-08
  1239	2.75253e-10	2.0015e-08	2.02903e-08
  1240	2.06393e-10	2.0015e-08	2.02214e-08
  1241	2.38222e-10	2.0015e-08	2.02532e-08
  1242	1.94614e-10	2.0015e-08	2.02096e-08
  1243	2.45072e-10	2.0015e-08	2.02601e-08
  1244	2.49717e-10	2.0015e-08	2.02647e-08
  1245	2.58919e-10	2.0015e-08	2.02739e-08
  1246	1.94061e-10	2.0015e-08	2.02091e-08
  1247	2.02973e-10	2.0015e-08	2.0218e-08
  1248	2.50471e-10	2.0015e-08	2.02655e-08
  1249	2.96468e-10	2.0015e-08	2.03115e-08
  1250	2.312e-10	2.0015e-08	2.02462e-08
  1251	2.06264e-10	2.0015e-08	2.02213e-08
  1252	2.18766e-10	2.0015e-08	2.02338e-08
  1253	2.06352e-10	2.0015e-08	2.02214e-08
  1254	2.00822e-10	2.0015e-08	2.02158e-08
  1255	2.0181e-10	2.0015e-08	2.02168e-08
  1256	2.46203e-10	2.0015e-08	2.02612e-08
  1257	1.92734e-10	2.0015e-08	2.02077e-08
  1258	2.55631e-10	2.0015e-08	2.02706e-08
  1259	2.36518e-10	2.0015e-08	2.02515e-08
  1260	2.01528e-10	2.0015e-08	2.02165e-08
  1261	1.98667e-10	2.0015e-08	2.02137e-08
  1262	1.92236e-10	2.0015e-08	2.02072e-08
  1263	2.07757e-10	2.0015e-08	2.02228e-08
  1264	3.77812e-10	2.0015e-08	2.03928e-08
  1265	2.2071e-10	2.0015e-08	2.02357e-08
  1266	2.57006e-10	2.0015e-08	2.0272e-08
  1267	3.02484e-10	2.0015e-08	2.03175e-08
  1268	2.26009e-10	2.0015e-08	2.0241e-08
  1269	2.40671e-10	2.0015e-08	2.02557e-08
  1270	2.02806e-10	2.0015e-08	2.02178e-08
  1271	1.96214e-10	2.0015e-08	2.02112e-08
  1272	1.97712e-10	2.0015e-08	2.02127e-08
  1273	2.70605e-10	2.0015e-08	2.02856e-08
  1274	2.17907e-10	2.0015e-08	2.02329e-08
  1275	1.92879e-10	2.0015e-08	2.02079e-08
  1276	2.43882e-10	2.0015e-08	2.02589e-08
  1277	1.96366e-10	2.0015e-08	2.02114e-08
  1278	1.92293e-10	2.0015e-08	2.02073e-08
  1279	2.23167e-10	2.0015e-08	2.02382e-08
  1280	2.1172e-10	2.0015e-08	2.02267e-08
  1281	1.97277e-10	2.0015e-08	2.02123e-08
  1282	3.1453e-10	2.0015e-08	2.03295e-08
  1283	2.16906e-10	2.0015e-08	2.02319e-08
  1284	2.25292e-10	2.0015e-08	2.02403e-08
  1285	2.24992e-10	2.0015e-08	2.024e-08
  1286	2.29788e-10	2.0015e-08	2.02448e-08
  1287	2.45029e-10	2.0015e-08	2.026e-08
  1288	2.0584e-10	2.0015e-08	2.02208e-08
  1289	1.9931e-10	2.0015e-08	2.02143e-08
  1290	1.95443e-10	2.0015e-08	2.02104e-08
  1291	2.62747e-10	2.0015e-08	2.02777e-08
  1292	2.03952e-10	2.0015e-08	2.0219e-08
  1293	2.019e-10	2.0015e-08	2.02169e-08
  1294	2.04206e-10	2.0015e-08	2.02192e-08
  1295	2.40696e-10	2.0015e-08	2.02557e-08
  1296	1.95279e-10	2.0015e-08	2.02103e-08
  1297	2.23495e-10	2.0015e-08	2.02385e-08
  1298	2.26845e-10	2.0015e-08	2.02418e-08
  1299	2.33266e-10	2.0015e-08	2.02483e-08
  1300	2.05986e-10	2.0015e-08	2.0221e-08
  1301	2.49889e-10	2.0015e-08	2.02649e-08
  1302	2.85644e-10	2.0015e-08	2.03006e-08
  1303	2.00697e-10	2.0015e-08	2.02157e-08
  1304	3.11897e-10	2.0015e-08	2.03269e-08
  1305	2.28791e-10	2.0015e-08	2.02438e-08
  1306	2.36776e-10	2.0015e-08	2.02518e-08
  1307	1.98593e-10	2.0015e-08	2.02136e-08
  1308	2.04679e-10	2.0015e-08	2.02197e-08
  1309	2.32778e-10	2.0015e-08	2.02478e-08
  1310	1.95665e-10	2.0015e-08	2.02107e-08
  1311	1.94773e-10	2.0015e-08	2.02098e-08
  1312	2.28777e-10	2.0015e-08	2.02438e-08
  1313	2.67865e-10	2.0015e-08	2.02829e-08
  1314	1.92496e-10	2.0015e-08	2.02075e-08
  1315	2.64274e-10	2.0015e-08	2.02793e-08
  1316	2.35252e-10	2.0015e-08	2.02503e-08
  1317	2.2269e-10	2.0015e-08	2.02377e-08
  1318	1.95128e-10	2.0015e-08	2.02101e-08
  1319	2.28087e-10	2.0015e-08	2.02431e-08
  1320	1.94261e-10	2.0015e-08	2.02093e-08
  1321	3.2615e-10	2.0015e-08	2.03412e-08
  1322	2.27115e-10	2.0015e-08	2.02421e-08
  1323	2.09899e-10	2.0015e-08	2.02249e-08
  1324	1.93242e-10	2.0015e-08	2.02082e-08
  1325	2.02134e-10	2.0015e-08	2.02171e-08
  1326	2.5222e-10	2.0015e-08	2.02672e-08
  1327	1.99851e-10	2.0015e-08	2.02149e-08
  1328	1.98626e-10	2.0015e-08	2.02136e-08
  1329	2.48198e-10	2.0015e-08	2.02632e-08
  1330	2.07418e-10	2.0015e-08	2.02224e-08
  1331	2.14078e-10	2.0015e-08	2.02291e-08
  1332	2.22447e-10	2.0015e-08	2.02374e-08
  1333	2.10697e-10	2.0015e-08	2.02257e-08
  1334	2.00783e-10	2.0015e-08	2.02158e-08
  1335	2.70567e-10	2.0015e-08	2.02856e-08
  1336	2.46762e-10	2.0015e-08	2.02618e-08
  1337	1.92738e-10	2.0015e-08	2.02077e-08
  1338	3.71895e-10	2.0015e-08	2.03869e-08
  1339	1.92481e-10	2.0015e-08	2.02075e-08
  1340	1.9958e-10	2.0015e-08	2.02146e-08
  1341	1.92173e-10	2.0015e-08	2.02072e-08
  1342	2.07665e-10	2.0015e-08	2.02227e-08
  1343	2.35623e-10	2.0015e-08	2.02506e-08
  1344	2.4653e-10	2.0015e-08	2.02615e-08
  1345	1.95911e-10	2.0015e-08	2.02109e-08
  1346	2.12796e-10	2.0015e-08	2.02278e-08
  1347	2.63721e-10	2.0015e-08	2.02787e-08
  1348	1.98702e-10	2.0015e-08	2.02137e-08
  1349	2.01702e-10	2.0015e-08	2.02167e-08
  1350	2.01269e-10	2.0015e-08	2.02163e-08
  1351	1.94479e-10	2.0015e-08	2.02095e-08
  1352	1.94648e-10	2.0015e-08	2.02096e-08
  1353	2.00176e-10	2.0015e-08	2.02152e-08
  1354	2.00529e-10	2.0015e-08	2.02155e-08
  1355	2.07386e-10	2.0015e-08	2.02224e-08
  1356	2.00174e-10	2.0015e-08	2.02152e-08
  1357	2.35456e-10	2.0015e-08	2.02505e-08
  1358	1.99866e-10	2.0015e-08	2.02149e-08
  1359	2.02073e-10	2.0015e-08	2.02171e-08
  1360	2.06303e-10	2.0015e-08	2.02213e-08
  1361	2.07434e-10	2.0015e-08	2.02224e-08
  1362	2.01105e-10	2.0015e-08	2.02161e-08
  1363	2.06951e-10	2.0015e-08	2.0222e-08
  1364	3.56137e-10	2.0015e-08	2.03711e-08
  1365	1.99251e-10	2.0015e-08	2.02143e-08
  1366	2.01292e-10	2.0015e-08	2.02163e-08
  1367	2.7145e-10	2.0015e-08	2.02864e-08
  1368	2.94126e-10	2.0015e-08	2.03091e-08
  1369	2.21656e-10	2.0015e-08	2.02367e-08
  1370	2.04892e-10	2.0015e-08	2.02199e-08
  1371	1.9391e-10	2.0015e-08	2.02089e-08
  1372	2.89612e-10	2.0015e-08	2.03046e-08
  1373	1.97232e-10	2.0015e-08	2.02122e-08
  1374	2.83106e-10	2.0015e-08	2.02981e-08
  1375	2.89423e-10	2.0015e-08	2.03044e-08
  1376	2.00085e-10	2.0015e-08	2.02151e-08
  1377	2.21799e-10	2.0015e-08	2.02368e-08
  1378	1.95571e-10	2.0015e-08	2.02106e-08
  1379	1.99619e-10	2.0015e-08	2.02146e-08
  1380	2.74725e-10	2.0015e-08	2.02897e-08
  1381	2.02177e-10	2.0015e-08	2.02172e-08
  1382	2.00926e-10	2.0015e-08	2.02159e-08
  1383	1.99181e-10	2.0015e-08	2.02142e-08
  1384	2.04726e-10	2.0015e-08	2.02197e-08
  1385	2.28776e-10	2.0015e-08	2.02438e-08
  1386	3.40507e-10	2.0015e-08	2.03555e-08
  1387	2.43319e-10	2.0015e-08	2.02583e-08
  1388	2.01952e-10	2.0015e-08	2.0217e-08
  1389	2.13861e-10	2.0015e-08	2.02289e-08
  1390	2.89278e-10	2.0015e-08	2.03043e-08
  1391	2.00444e-10	2.0015e-08	2.02154e-08
  1392	1.94689e-10	2.0015e-08	2.02097e-08
  1393	1.98097e-10	2.0015e-08	2.02131e-08
  1394	2.18227e-10	2.0015e-08	2.02332e-08
  1395	2.61707e-10	2.0015e-08	2.02767e-08
  1396	3.45866e-10	2.0015e-08	2.03609e-08
  1397	2.28372e-10	2.0015e-08	2.02434e-08
  1398	2.01726e-10	2.0015e-08	2.02167e-08
  1399	2.36902e-10	2.0015e-08	2.02519e-08
  1400	1.92674e-10	2.0015e-08	2.02077e-08
  1401	2.01683e-10	2.0015e-08	2.02167e-08
  1402	2.22321e-10	2.0015e-08	2.02373e-08
  1403	1.97745e-10	2.0015e-08	2.02127e-08
  1404	1.96471e-10	2.0015e-08	2.02115e-08
  1405	2.79865e-10	2.0015e-08	2.02949e-08
  1406	2.14739e-10	2.0015e-08	2.02297e-08
  1407	1.95848e-10	2.0015e-08	2.02108e-08
  1408	3.29502e-10	2.0015e-08	2.03445e-08
  1409	1.96909e-10	2.0015e-08	2.02119e-08
  1410	2.8415e-10	2.0015e-08	2.02991e-08
  1411	2.04476e-10	2.0015e-08	2.02195e-08
  1412	2.62122e-10	2.0015e-08	2.02771e-08
  1413	2.05493e-10	2.0015e-08	2.02205e-08
  1414	1.98249e-10	2.0015e-08	2.02132e-08
  1415	1.99791e-10	2.0015e-08	2.02148e-08
  1416	1.99336e-10	2.0015e-08	2.02143e-08
  1417	2.12596e-10	2.0015e-08	2.02276e-08
  1418	2.30127e-10	2.0015e-08	2.02451e-08
  1419	2.32361e-10	2.0015e-08	2.02474e-08
  1420	2.00135e-10	2.0015e-08	2.02151e-08
  1421	2.00007e-10	2.0015e-08	2.0215e-08
  1422	1.96063e-10	2.0015e-08	2.02111e-08
  1423	1.96362e-10	2.0015e-08	2.02114e-08
  1424	4.0295e-10	2.0015e-08	2.04179e-08
  1425	2.1451e-10	2.0015e-08	2.02295e-08
  1426	2.13284e-10	2.0015e-08	2.02283e-08
  1427	2.81114e-10	2.0015e-08	2.02961e-08
  1428	2.19431e-10	2.0015e-08	2.02344e-08
  1429	2.42678e-10	2.0015e-08	2.02577e-08
  1430	1.93752e-10	2.0015e-08	2.02088e-08
  1431	2.0444e-10	2.0015e-08	2.02194e-08
  1432	3.26049e-10	2.0015e-08	2.0341e-08
  1433	2.18746e-10	2.0015e-08	2.02337e-08
  1434	2.77585e-10	2.0015e-08	2.02926e-08
  1435	2.00847e-10	2.0015e-08	2.02158e-08
  1436	2.48892e-10	2.0015e-08	2.02639e-08
  1437	2.07361e-10	2.0015e-08	2.02224e-08
  1438	2.15327e-10	2.0015e-08	2.02303e-08
  1439	2.2863e-10	2.0015e-08	2.02436e-08
  1440	1.95492e-10	2.0015e-08	2.02105e-08
  1441	2.00416e-10	2.0015e-08	2.02154e-08
  1442	2.33043e-10	2.0015e-08	2.0248e-08
  1443	1.94291e-10	2.0015e-08	2.02093e-08
  1444	2.1715e-10	2.0015e-08	2.02322e-08
  1445	2.02051e-10	2.0015e-08	2.02171e-08
  1446	2.74627e-10	2.0015e-08	2.02896e-08
  1447	3.58794e-10	2.0015e-08	2.03738e-08
  1448	2.01623e-10	2.0015e-08	2.02166e-08
  1449	2.4787e-10	2.0015e-08	2.02629e-08
  1450	2.07287e-10	2.0015e-08	2.02223e-08
  1451	2.7334e-10	2.0015e-08	2.02883e-08
  1452	2.21973e-10	2.0015e-08	2.0237e-08
  1453	2.28861e-10	2.0015e-08	2.02439e-08
  1454	1.95093e-10	2.0015e-08	2.02101e-08
  1455	2.34908e-10	2.0015e-08	2.02499e-08
  1456	2.0491e-10	2.0015e-08	2.02199e-08
  1457	2.14067e-10	2.0015e-08	2.02291e-08
  1458	1.95998e-10	2.0015e-08	2.0211e-08
  1459	1.93084e-10	2.0015e-08	2.02081e-08
  1460	2.17499e-10	2.0015e-08	2.02325e-08
  1461	2.02162e-10	2.0015e-08	2.02172e-08
  1462	2.13162e-10	2.0015e-08	2.02282e-08
  1463	2.16426e-10	2.0015e-08	2.02314e-08
  1464	1.93712e-10	2.0015e-08	2.02087e-08
  1465	2.57986e-10	2.0015e-08	2.0273e-08
  1466	2.74197e-10	2.0015e-08	2.02892e-08
  1467	2.61694e-10	2.0015e-08	2.02767e-08
  1468	2.84421e-10	2.0015e-08	2.02994e-08
  1469	2.40532e-10	2.0015e-08	2.02555e-08
  1470	2.53538e-10	2.0015e-08	2.02685e-08
  1471	2.01552e-10	2.0015e-08	2.02166e-08
  1472	2.12182e-10	2.0015e-08	2.02272e-08
  1473	2.5811e-10	2.0015e-08	2.02731e-08
  1474	2.1202e-10	2.0015e-08	2.0227e-08
  1475	1.93011e-10	2.0015e-08	2.0208e-08
  1476	2.19347e-10	2.0015e-08	2.02343e-08
  1477	1.9977e-10	2.0015e-08	2.02148e-08
  1478	1.98637e-10	2.0015e-08	2.02136e-08
  1479	2.36268e-10	2.0015e-08	2.02513e-08
  1480	2.33085e-10	2.0015e-08	2.02481e-08
  1481	2.80759e-10	2.0015e-08	2.02958e-08
  1482	2.05228e-10	2.0015e-08	2.02202e-08
  1483	2.00825e-10	2.0015e-08	2.02158e-08
  1484	2.73897e-10	2.0015e-08	2.02889e-08
  1485	2.11056e-10	2.0015e-08	2.02261e-08
  1486	2.25434e-10	2.0015e-08	2.02404e-08
  1487	1.98274e-10	2.0015e-08	2.02133e-08
  1488	2.00987e-10	2.0015e-08	2.0216e-08
  1489	2.91995e-10	2.0015e-08	2.0307e-08
  1490	1.99718e-10	2.0015e-08	2.02147e-08
  1491	2.06591e-10	2.0015e-08	2.02216e-08
  1492	1.96297e-10	2.0015e-08	2.02113e-08
  1493	2.7746e-10	2.0015e-08	2.02925e-08
  1494	2.53632e-10	2.0015e-08	2.02686e-08
  1495	1.98286e-10	2.0015e-08	2.02133e-08
  1496	2.63004e-10	2.0015e-08	2.0278e-08
  1497	3.64629e-10	2.0015e-08	2.03796e-08
  1498	1.93625e-10	2.0015e-08	2.02086e-08
  1499	2.01217e-10	2.0015e-08	2.02162e-08
  1500	3.68616e-10	2.0015e-08	2.03836e-08
  1501	1.93246e-10	2.0015e-08	2.02082e-08
  1502	2.02703e-10	2.0015e-08	2.02177e-08
  1503	3.99743e-10	2.0015e-08	2.04147e-08
  1504	1.98129e-10	2.0015e-08	2.02131e-08
  1505	2.23043e-10	2.0015e-08	2.0238e-08
  1506	2.08013e-10	2.0015e-08	2.0223e-08
  1507	2.2844e-10	2.0015e-08	2.02434e-08
  1508	1.95529e-10	2.0015e-08	2.02105e-08
  1509	2.15537e-10	2.0015e-08	2.02305e-08
  1510	2.05876e-10	2.0015e-08	2.02209e-08
  1511	1.9754e-10	2.0015e-08	2.02125e-08
  1512	2.04653e-10	2.0015e-08	2.02197e-08
  1513	2.06825e-10	2.0015e-08	2.02218e-08
  1514	2.06576e-10	2.0015e-08	2.02216e-08
  1515	2.1463e-10	2.0015e-08	2.02296e-08
  1516	1.92412e-10	2.0015e-08	2.02074e-08
  1517	2.6472e-10	2.0015e-08	2.02797e-08
  1518	1.96841e-10	2.0015e-08	2.02118e-08
  1519	1.94687e-10	2.0015e-08	2.02097e-08
  1520	2.03653e-10	2.0015e-08	2.02187e-08
  1521	2.38265e-10	2.0015e-08	2.02533e-08
  1522	3.25714e-10	2.0015e-08	2.03407e-08
  1523	3.06773e-10	2.0015e-08	2.03218e-08
  1524	1.93127e-10	2.0015e-08	2.02081e-08
  1525	1.9517e-10	2.0015e-08	2.02102e-08
  1526	2.24566e-10	2.0015e-08	2.02396e-08
  1527	1.92964e-10	2.0015e-08	2.0208e-08
  1528	2.11152e-10	2.0015e-08	2.02262e-08
  1529	2.78365e-10	2.0015e-08	2.02934e-08
  1530	1.9904e-10	2.0015e-08	2.0214e-08
  1531	3.07926e-10	2.0015e-08	2.03229e-08
  1532	2.00605e-10	2.0015e-08	2.02156e-08
  1533	2.08815e-10	2.0015e-08	2.02238e-08
  1534	2.11865e-10	2.0015e-08	2.02269e-08
  1535	1.95317e-10	2.0015e-08	2.02103e-08
  1536	1.92126e-10	2.0015e-08	2.02071e-08
  1537	1.95069e-10	2.0015e-08	2.02101e-08
  1538	2.02049e-10	2.0015e-08	2.0217e-08
  1539	1.98397e-10	2.0015e-08	2.02134e-08
  1540	1.94579e-10	2.0015e-08	2.02096e-08
  1541	2.34577e-10	2.0015e-08	2.02496e-08
  1542	2.39733e-10	2.0015e-08	2.02547e-08
  1543	2.05289e-10	2.0015e-08	2.02203e-08
  1544	2.41047e-10	2.0015e-08	2.0256e-08
  1545	1.98966e-10	2.0015e-08	2.0214e-08
  1546	2.52671e-10	2.0015e-08	2.02677e-08
  1547	2.72394e-10	2.0015e-08	2.02874e-08
  1548	2.68136e-10	2.0015e-08	2.02831e-08
  1549	3.84315e-10	2.0015e-08	2.03993e-08
  1550	2.10982e-10	2.0015e-08	2.0226e-08
  1551	2.07524e-10	2.0015e-08	2.02225e-08
  1552	2.02998e-10	2.0015e-08	2.0218e-08
  1553	2.68461e-10	2.0015e-08	2.02835e-08
  1554	2.72912e-10	2.0015e-08	2.02879e-08
  1555	2.06047e-10	2.0015e-08	2.0221e-08
  1556	2.04939e-10	2.0015e-08	2.02199e-08
  1557	1.95135e-10	2.0015e-08	2.02101e-08
  1558	2.06254e-10	2.0015e-08	2.02213e-08
  1559	2.01586e-10	2.0015e-08	2.02166e-08
  1560	1.98045e-10	2.0015e-08	2.0213e-08
  1561	2.48372e-10	2.0015e-08	2.02634e-08
  1562	2.13524e-10	2.0015e-08	2.02285e-08
  1563	2.00026e-10	2.0015e-08	2.0215e-08
  1564	2.16713e-10	2.0015e-08	2.02317e-08
  1565	1.92696e-10	2.0015e-08	2.02077e-08
  1566	1.94936e-10	2.0015e-08	2.02099e-08
  1567	1.95182e-10	2.0015e-08	2.02102e-08
  1568	2.03038e-10	2.0015e-08	2.0218e-08
  1569	2.78706e-10	2.0015e-08	2.02937e-08
  1570	2.85052e-10	2.0015e-08	2.03001e-08
  1571	3.28996e-10	2.0015e-08	2.0344e-08
  1572	1.93785e-10	2.0015e-08	2.02088e-08
  1573	1.93244e-10	2.0015e-08	2.02082e-08
  1574	1.98899e-10	2.0015e-08	2.02139e-08
  1575	2.04946e-10	2.0015e-08	2.02199e-08
  1576	2.75597e-10	2.0015e-08	2.02906e-08
  1577	1.97742e-10	2.0015e-08	2.02127e-08
  1578	3.09025e-10	2.0015e-08	2.0324e-08
  1579	2.16724e-10	2.0015e-08	2.02317e-08
  1580	2.14688e-10	2.0015e-08	2.02297e-08
  1581	2.24137e-10	2.0015e-08	2.02391e-08
  1582	2.17943e-10	2.0015e-08	2.02329e-08
  1583	2.00415e-10	2.0015e-08	2.02154e-08
  1584	3.24912e-10	2.0015e-08	2.03399e-08
  1585	1.9861e-10	2.0015e-08	2.02136e-08
  1586	2.20665e-10	2.0015e-08	2.02357e-08
  1587	2.12723e-10	2.0015e-08	2.02277e-08
  1588	1.93902e-10	2.0015e-08	2.02089e-08
  1589	2.57419e-10	2.0015e-08	2.02724e-08
  1590	2.1523e-10	2.0015e-08	2.02302e-08
  1591	2.41258e-10	2.0015e-08	2.02563e-08
  1592	2.51032e-10	2.0015e-08	2.0266e-08
  1593	2.36762e-10	2.0015e-08	2.02518e-08
  1594	2.25934e-10	2.0015e-08	2.02409e-08
  1595	2.02069e-10	2.0015e-08	2.02171e-08
  1596	2.51225e-10	2.0015e-08	2.02662e-08
  1597	2.20996e-10	2.0015e-08	2.0236e-08
  1598	1.92717e-10	2.0015e-08	2.02077e-08
  1599	1.97374e-10	2.0015e-08	2.02124e-08
  1600	2.02616e-10	2.0015e-08	2.02176e-08
  1601	2.07081e-10	2.0015e-08	2.02221e-08
  1602	2.89248e-10	2.0015e-08	2.03042e-08
  1603	2.06943e-10	2.0015e-08	2.02219e-08
  1604	2.02003e-10	2.0015e-08	2.0217e-08
  1605	2.97956e-10	2.0015e-08	2.0313e-08
  1606	1.99027e-10	2.0015e-08	2.0214e-08
  1607	2.07441e-10	2.0015e-08	2.02224e-08
  1608	2.11836e-10	2.0015e-08	2.02268e-08
  1609	2.37949e-10	2.0015e-08	2.02529e-08
  1610	3.12863e-10	2.0015e-08	2.03279e-08
  1611	2.10981e-10	2.0015e-08	2.0226e-08
  1612	1.95881e-10	2.0015e-08	2.02109e-08
  1613	2.59889e-10	2.0015e-08	2.02749e-08
  1614	2.81155e-10	2.0015e-08	2.02962e-08
  1615	2.25216e-10	2.0015e-08	2.02402e-08
  1616	2.54093e-10	2.0015e-08	2.02691e-08
  1617	2.2847e-10	2.0015e-08	2.02435e-08
  1618	1.9363e-10	2.0015e-08	2.02086e-08
  1619	2.06726e-10	2.0015e-08	2.02217e-08
  1620	3.23608e-10	2.0015e-08	2.03386e-08
  1621	1.93366e-10	2.0015e-08	2.02084e-08
  1622	1.99466e-10	2.0015e-08	2.02145e-08
  1623	2.47963e-10	2.0015e-08	2.0263e-08
  1624	3.44967e-10	2.0015e-08	2.036e-08
  1625	2.18412e-10	2.0015e-08	2.02334e-08
  1626	3.22281e-10	2.0015e-08	2.03373e-08
  1627	2.36419e-10	2.0015e-08	2.02514e-08
  1628	2.22243e-10	2.0015e-08	2.02372e-08
  1629	2.08393e-10	2.0015e-08	2.02234e-08
  1630	1.95221e-10	2.0015e-08	2.02102e-08
  1631	2.07669e-10	2.0015e-08	2.02227e-08
  1632	2.64514e-10	2.0015e-08	2.02795e-08
  1633	1.93015e-10	2.0015e-08	2.0208e-08
  1634	2.73634e-10	2.0015e-08	2.02886e-08
  1635	2.57823e-10	2.0015e-08	2.02728e-08
  1636	1.96764e-10	2.0015e-08	2.02118e-08
  1637	2.63876e-10	2.0015e-08	2.02789e-08
  1638	2.0576e-10	2.0015e-08	2.02208e-08
  1639	2.07159e-10	2.0015e-08	2.02222e-08
  1640	2.22835e-10	2.0015e-08	2.02378e-08
  1641	3.61885e-10	2.0015e-08	2.03769e-08
  1642	1.93703e-10	2.0015e-08	2.02087e-08
  1643	1.93659e-10	2.0015e-08	2.02087e-08
  1644	2.04272e-10	2.0015e-08	2.02193e-08
  1645	2.11494e-10	2.0015e-08	2.02265e-08
  1646	2.08199e-10	2.0015e-08	2.02232e-08
  1647	2.56664e-10	2.0015e-08	2.02717e-08
