Measurement: ritardo_rise
  step	ritardo_rise	FROM	TO
  1233	1.79745e-10	2.0015e-08	2.01947e-08
  1234	1.8094e-10	2.0015e-08	2.01959e-08
  1235	1.85666e-10	2.0015e-08	2.02007e-08
  1236	2.3808e-10	2.0015e-08	2.02531e-08
  1237	1.75024e-10	2.0015e-08	2.019e-08
  1238	1.67048e-10	2.0015e-08	2.0182e-08
  1239	2.0139e-10	2.0015e-08	2.02164e-08
  1240	1.78843e-10	2.0015e-08	2.01938e-08
  1241	2.12263e-10	2.0015e-08	2.02273e-08
  1242	1.63566e-10	2.0015e-08	2.01786e-08
  1243	1.867e-10	2.0015e-08	2.02017e-08
  1244	1.99888e-10	2.0015e-08	2.02149e-08
  1245	1.74855e-10	2.0015e-08	2.01899e-08
  1246	1.6686e-10	2.0015e-08	2.01819e-08
  1247	1.7451e-10	2.0015e-08	2.01895e-08
  1248	2.25863e-10	2.0015e-08	2.02409e-08
  1249	1.89766e-10	2.0015e-08	2.02048e-08
  1250	2.0904e-10	2.0015e-08	2.0224e-08
  1251	1.72204e-10	2.0015e-08	2.01872e-08
  1252	1.62384e-10	2.0015e-08	2.01774e-08
  1253	1.70255e-10	2.0015e-08	2.01853e-08
  1254	1.63224e-10	2.0015e-08	2.01782e-08
  1255	1.8236e-10	2.0015e-08	2.01974e-08
  1256	1.78139e-10	2.0015e-08	2.01931e-08
  1257	1.65369e-10	2.0015e-08	2.01804e-08
  1258	1.94973e-10	2.0015e-08	2.021e-08
  1259	2.02744e-10	2.0015e-08	2.02177e-08
  1260	1.8128e-10	2.0015e-08	2.01963e-08
  1261	1.7778e-10	2.0015e-08	2.01928e-08
  1262	1.65725e-10	2.0015e-08	2.01807e-08
  1263	1.86643e-10	2.0015e-08	2.02016e-08
  1264	3.48274e-10	2.0015e-08	2.03633e-08
  1265	1.64141e-10	2.0015e-08	2.01791e-08
  1266	2.29833e-10	2.0015e-08	2.02448e-08
  1267	2.62032e-10	2.0015e-08	2.0277e-08
  1268	1.70638e-10	2.0015e-08	2.01856e-08
  1269	2.16214e-10	2.0015e-08	2.02312e-08
  1270	1.82338e-10	2.0015e-08	2.01973e-08
  1271	1.74847e-10	2.0015e-08	2.01898e-08
  1272	1.66433e-10	2.0015e-08	2.01814e-08
  1273	1.83721e-10	2.0015e-08	2.01987e-08
  1274	1.65579e-10	2.0015e-08	2.01806e-08
  1275	1.67378e-10	2.0015e-08	2.01824e-08
  1276	1.70748e-10	2.0015e-08	2.01857e-08
  1277	1.61627e-10	2.0015e-08	2.01766e-08
  1278	1.65294e-10	2.0015e-08	2.01803e-08
  1279	1.73347e-10	2.0015e-08	2.01883e-08
  1280	1.7151e-10	2.0015e-08	2.01865e-08
  1281	1.76261e-10	2.0015e-08	2.01913e-08
  1282	1.9654e-10	2.0015e-08	2.02115e-08
  1283	1.95637e-10	2.0015e-08	2.02106e-08
  1284	1.86279e-10	2.0015e-08	2.02013e-08
  1285	1.99806e-10	2.0015e-08	2.02148e-08
  1286	1.71144e-10	2.0015e-08	2.01861e-08
  1287	1.88092e-10	2.0015e-08	2.02031e-08
  1288	1.80396e-10	2.0015e-08	2.01954e-08
  1289	1.64509e-10	2.0015e-08	2.01795e-08
  1290	1.62424e-10	2.0015e-08	2.01774e-08
  1291	2.31293e-10	2.0015e-08	2.02463e-08
  1292	1.79944e-10	2.0015e-08	2.01949e-08
  1293	1.75391e-10	2.0015e-08	2.01904e-08
  1294	1.83946e-10	2.0015e-08	2.01989e-08
  1295	1.71907e-10	2.0015e-08	2.01869e-08
  1296	1.65834e-10	2.0015e-08	2.01808e-08
  1297	1.77368e-10	2.0015e-08	2.01924e-08
  1298	2.01925e-10	2.0015e-08	2.02169e-08
  1299	1.79882e-10	2.0015e-08	2.01949e-08
  1300	1.77957e-10	2.0015e-08	2.0193e-08
  1301	1.83658e-10	2.0015e-08	2.01987e-08
  1302	1.98664e-10	2.0015e-08	2.02137e-08
  1303	1.80946e-10	2.0015e-08	2.01959e-08
  1304	2.09751e-10	2.0015e-08	2.02248e-08
  1305	1.77039e-10	2.0015e-08	2.0192e-08
  1306	1.72739e-10	2.0015e-08	2.01877e-08
  1307	1.77365e-10	2.0015e-08	2.01924e-08
  1308	1.80105e-10	2.0015e-08	2.01951e-08
  1309	2.07727e-10	2.0015e-08	2.02227e-08
  1310	1.70219e-10	2.0015e-08	2.01852e-08
  1311	1.70587e-10	2.0015e-08	2.01856e-08
  1312	1.65077e-10	2.0015e-08	2.01801e-08
  1313	2.32834e-10	2.0015e-08	2.02478e-08
  1314	1.66975e-10	2.0015e-08	2.0182e-08
  1315	2.40269e-10	2.0015e-08	2.02553e-08
  1316	1.85385e-10	2.0015e-08	2.02004e-08
  1317	1.91317e-10	2.0015e-08	2.02063e-08
  1318	1.7171e-10	2.0015e-08	2.01867e-08
  1319	1.75838e-10	2.0015e-08	2.01908e-08
  1320	1.71085e-10	2.0015e-08	2.01861e-08
  1321	2.94896e-10	2.0015e-08	2.03099e-08
  1322	1.65449e-10	2.0015e-08	2.01804e-08
  1323	1.72029e-10	2.0015e-08	2.0187e-08
  1324	1.69115e-10	2.0015e-08	2.01841e-08
  1325	1.78115e-10	2.0015e-08	2.01931e-08
  1326	1.8246e-10	2.0015e-08	2.01975e-08
  1327	1.71024e-10	2.0015e-08	2.0186e-08
  1328	1.68602e-10	2.0015e-08	2.01836e-08
  1329	2.24396e-10	2.0015e-08	2.02394e-08
  1330	1.82275e-10	2.0015e-08	2.01973e-08
  1331	1.75234e-10	2.0015e-08	2.01902e-08
  1332	1.6443e-10	2.0015e-08	2.01794e-08
  1333	1.90034e-10	2.0015e-08	2.0205e-08
  1334	1.77309e-10	2.0015e-08	2.01923e-08
  1335	1.79827e-10	2.0015e-08	2.01948e-08
  1336	1.92419e-10	2.0015e-08	2.02074e-08
  1337	1.63105e-10	2.0015e-08	2.01781e-08
  1338	3.40865e-10	2.0015e-08	2.03559e-08
  1339	1.65963e-10	2.0015e-08	2.0181e-08
  1340	1.78871e-10	2.0015e-08	2.01939e-08
  1341	1.63593e-10	2.0015e-08	2.01786e-08
  1342	1.66042e-10	2.0015e-08	2.0181e-08
  1343	2.08578e-10	2.0015e-08	2.02236e-08
  1344	2.05693e-10	2.0015e-08	2.02207e-08
  1345	1.59941e-10	2.0015e-08	2.01749e-08
  1346	1.73229e-10	2.0015e-08	2.01882e-08
  1347	1.9959e-10	2.0015e-08	2.02146e-08
  1348	1.77701e-10	2.0015e-08	2.01927e-08
  1349	1.8283e-10	2.0015e-08	2.01978e-08
  1350	1.66877e-10	2.0015e-08	2.01819e-08
  1351	1.71877e-10	2.0015e-08	2.01869e-08
  1352	1.63081e-10	2.0015e-08	2.01781e-08
  1353	1.7874e-10	2.0015e-08	2.01937e-08
  1354	1.80317e-10	2.0015e-08	2.01953e-08
  1355	1.78432e-10	2.0015e-08	2.01934e-08
  1356	1.80507e-10	2.0015e-08	2.01955e-08
  1357	1.75803e-10	2.0015e-08	2.01908e-08
  1358	1.75536e-10	2.0015e-08	2.01905e-08
  1359	1.81828e-10	2.0015e-08	2.01968e-08
  1360	1.87191e-10	2.0015e-08	2.02022e-08
  1361	1.6941e-10	2.0015e-08	2.01844e-08
  1362	1.80426e-10	2.0015e-08	2.01954e-08
  1363	1.80196e-10	2.0015e-08	2.01952e-08
  1364	2.15137e-10	2.0015e-08	2.02301e-08
  1365	1.70542e-10	2.0015e-08	2.01855e-08
  1366	1.66027e-10	2.0015e-08	2.0181e-08
  1367	2.0028e-10	2.0015e-08	2.02153e-08
  1368	1.88092e-10	2.0015e-08	2.02031e-08
  1369	1.62376e-10	2.0015e-08	2.01774e-08
  1370	1.80432e-10	2.0015e-08	2.01954e-08
  1371	1.67697e-10	2.0015e-08	2.01827e-08
  1372	2.62297e-10	2.0015e-08	2.02773e-08
  1373	1.76948e-10	2.0015e-08	2.01919e-08
  1374	1.98606e-10	2.0015e-08	2.02136e-08
  1375	1.93786e-10	2.0015e-08	2.02088e-08
  1376	1.81296e-10	2.0015e-08	2.01963e-08
  1377	1.95793e-10	2.0015e-08	2.02108e-08
  1378	1.70078e-10	2.0015e-08	2.01851e-08
  1379	1.60861e-10	2.0015e-08	2.01759e-08
  1380	1.9119e-10	2.0015e-08	2.02062e-08
  1381	1.5908e-10	2.0015e-08	2.01741e-08
  1382	1.81347e-10	2.0015e-08	2.01963e-08
  1383	1.69638e-10	2.0015e-08	2.01846e-08
  1384	1.8314e-10	2.0015e-08	2.01981e-08
  1385	2.05226e-10	2.0015e-08	2.02202e-08
  1386	2.304e-10	2.0015e-08	2.02454e-08
  1387	2.18851e-10	2.0015e-08	2.02339e-08
  1388	1.604e-10	2.0015e-08	2.01754e-08
  1389	1.79654e-10	2.0015e-08	2.01947e-08
  1390	1.86547e-10	2.0015e-08	2.02015e-08
  1391	1.79807e-10	2.0015e-08	2.01948e-08
  1392	1.71765e-10	2.0015e-08	2.01868e-08
  1393	1.78318e-10	2.0015e-08	2.01933e-08
  1394	1.95691e-10	2.0015e-08	2.02107e-08
  1395	2.32343e-10	2.0015e-08	2.02473e-08
  1396	2.16511e-10	2.0015e-08	2.02315e-08
  1397	1.75197e-10	2.0015e-08	2.01902e-08
  1398	1.7457e-10	2.0015e-08	2.01896e-08
  1399	2.12465e-10	2.0015e-08	2.02275e-08
  1400	1.63158e-10	2.0015e-08	2.01782e-08
  1401	1.71559e-10	2.0015e-08	2.01866e-08
  1402	1.7481e-10	2.0015e-08	2.01898e-08
  1403	1.74856e-10	2.0015e-08	2.01899e-08
  1404	1.66192e-10	2.0015e-08	2.01812e-08
  1405	1.98139e-10	2.0015e-08	2.02131e-08
  1406	1.80926e-10	2.0015e-08	2.01959e-08
  1407	1.64354e-10	2.0015e-08	2.01794e-08
  1408	2.03055e-10	2.0015e-08	2.02181e-08
  1409	1.74227e-10	2.0015e-08	2.01892e-08
  1410	2.01052e-10	2.0015e-08	2.02161e-08
  1411	1.6018e-10	2.0015e-08	2.01752e-08
  1412	1.80399e-10	2.0015e-08	2.01954e-08
  1413	1.84906e-10	2.0015e-08	2.01999e-08
  1414	1.72486e-10	2.0015e-08	2.01875e-08
  1415	1.61966e-10	2.0015e-08	2.0177e-08
  1416	1.79821e-10	2.0015e-08	2.01948e-08
  1417	1.60984e-10	2.0015e-08	2.0176e-08
  1418	1.72175e-10	2.0015e-08	2.01872e-08
  1419	1.6481e-10	2.0015e-08	2.01798e-08
  1420	1.81361e-10	2.0015e-08	2.01964e-08
  1421	1.75985e-10	2.0015e-08	2.0191e-08
  1422	1.73996e-10	2.0015e-08	2.0189e-08
  1423	1.61132e-10	2.0015e-08	2.01761e-08
  1424	2.64124e-10	2.0015e-08	2.02791e-08
  1425	1.90233e-10	2.0015e-08	2.02052e-08
  1426	1.71879e-10	2.0015e-08	2.01869e-08
  1427	2.4053e-10	2.0015e-08	2.02555e-08
  1428	1.69363e-10	2.0015e-08	2.01844e-08
  1429	1.85485e-10	2.0015e-08	2.02005e-08
  1430	1.7034e-10	2.0015e-08	2.01853e-08
  1431	1.85558e-10	2.0015e-08	2.02006e-08
  1432	2.93414e-10	2.0015e-08	2.03084e-08
  1433	1.93082e-10	2.0015e-08	2.02081e-08
  1434	2.04861e-10	2.0015e-08	2.02199e-08
  1435	1.7387e-10	2.0015e-08	2.01889e-08
  1436	2.24842e-10	2.0015e-08	2.02398e-08
  1437	1.72877e-10	2.0015e-08	2.01879e-08
  1438	1.94458e-10	2.0015e-08	2.02095e-08
  1439	2.03271e-10	2.0015e-08	2.02183e-08
  1440	1.63365e-10	2.0015e-08	2.01784e-08
  1441	1.7792e-10	2.0015e-08	2.01929e-08
  1442	1.67602e-10	2.0015e-08	2.01826e-08
  1443	1.71414e-10	2.0015e-08	2.01864e-08
  1444	1.93974e-10	2.0015e-08	2.0209e-08
  1445	1.81225e-10	2.0015e-08	2.01962e-08
  1446	1.89091e-10	2.0015e-08	2.02041e-08
  1447	2.16927e-10	2.0015e-08	2.02319e-08
  1448	1.78096e-10	2.0015e-08	2.01931e-08
  1449	1.80115e-10	2.0015e-08	2.01951e-08
  1450	1.87382e-10	2.0015e-08	2.02024e-08
  1451	2.01481e-10	2.0015e-08	2.02165e-08
  1452	1.99174e-10	2.0015e-08	2.02142e-08
  1453	1.69514e-10	2.0015e-08	2.01845e-08
  1454	1.61819e-10	2.0015e-08	2.01768e-08
  1455	1.70854e-10	2.0015e-08	2.01859e-08
  1456	1.78593e-10	2.0015e-08	2.01936e-08
  1457	1.67328e-10	2.0015e-08	2.01823e-08
  1458	1.71173e-10	2.0015e-08	2.01862e-08
  1459	1.63767e-10	2.0015e-08	2.01788e-08
  1460	1.92537e-10	2.0015e-08	2.02075e-08
  1461	1.80049e-10	2.0015e-08	2.0195e-08
  1462	1.76544e-10	2.0015e-08	2.01915e-08
  1463	1.69394e-10	2.0015e-08	2.01844e-08
  1464	1.64537e-10	2.0015e-08	2.01795e-08
  1465	1.88878e-10	2.0015e-08	2.02039e-08
  1466	2.45939e-10	2.0015e-08	2.02609e-08
  1467	1.88563e-10	2.0015e-08	2.02036e-08
  1468	1.92234e-10	2.0015e-08	2.02072e-08
  1469	1.81381e-10	2.0015e-08	2.01964e-08
  1470	1.84707e-10	2.0015e-08	2.01997e-08
  1471	1.77513e-10	2.0015e-08	2.01925e-08
  1472	1.73355e-10	2.0015e-08	2.01884e-08
  1473	1.73809e-10	2.0015e-08	2.01888e-08
  1474	1.74291e-10	2.0015e-08	2.01893e-08
  1475	1.61608e-10	2.0015e-08	2.01766e-08
  1476	1.80476e-10	2.0015e-08	2.01955e-08
  1477	1.69578e-10	2.0015e-08	2.01846e-08
  1478	1.7796e-10	2.0015e-08	2.0193e-08
  1479	1.73053e-10	2.0015e-08	2.01881e-08
  1480	1.66152e-10	2.0015e-08	2.01812e-08
  1481	2.54596e-10	2.0015e-08	2.02696e-08
  1482	1.78249e-10	2.0015e-08	2.01932e-08
  1483	1.74078e-10	2.0015e-08	2.01891e-08
  1484	1.79693e-10	2.0015e-08	2.01947e-08
  1485	1.59528e-10	2.0015e-08	2.01745e-08
  1486	1.92428e-10	2.0015e-08	2.02074e-08
  1487	1.78362e-10	2.0015e-08	2.01934e-08
  1488	1.78047e-10	2.0015e-08	2.0193e-08
  1489	2.6023e-10	2.0015e-08	2.02752e-08
  1490	1.63166e-10	2.0015e-08	2.01782e-08
  1491	1.85638e-10	2.0015e-08	2.02006e-08
  1492	1.67184e-10	2.0015e-08	2.01822e-08
  1493	2.13822e-10	2.0015e-08	2.02288e-08
  1494	1.72121e-10	2.0015e-08	2.01871e-08
  1495	1.67786e-10	2.0015e-08	2.01828e-08
  1496	1.75793e-10	2.0015e-08	2.01908e-08
  1497	2.32454e-10	2.0015e-08	2.02475e-08
  1498	1.68772e-10	2.0015e-08	2.01838e-08
  1499	1.82466e-10	2.0015e-08	2.01975e-08
  1500	2.40581e-10	2.0015e-08	2.02556e-08
  1501	1.66924e-10	2.0015e-08	2.01819e-08
  1502	1.70889e-10	2.0015e-08	2.01859e-08
  1503	3.71506e-10	2.0015e-08	2.03865e-08
  1504	1.75249e-10	2.0015e-08	2.01902e-08
  1505	2.00013e-10	2.0015e-08	2.0215e-08
  1506	1.58857e-10	2.0015e-08	2.01739e-08
  1507	1.79983e-10	2.0015e-08	2.0195e-08
  1508	1.69558e-10	2.0015e-08	2.01846e-08
  1509	1.61291e-10	2.0015e-08	2.01763e-08
  1510	1.68107e-10	2.0015e-08	2.01831e-08
  1511	1.73604e-10	2.0015e-08	2.01886e-08
  1512	1.62414e-10	2.0015e-08	2.01774e-08
  1513	1.82728e-10	2.0015e-08	2.01977e-08
  1514	1.84036e-10	2.0015e-08	2.0199e-08
  1515	1.67636e-10	2.0015e-08	2.01826e-08
  1516	1.62601e-10	2.0015e-08	2.01776e-08
  1517	1.79166e-10	2.0015e-08	2.01942e-08
  1518	1.6473e-10	2.0015e-08	2.01797e-08
  1519	1.61061e-10	2.0015e-08	2.01761e-08
  1520	1.66031e-10	2.0015e-08	2.0181e-08
  1521	1.76482e-10	2.0015e-08	2.01915e-08
  1522	2.2284e-10	2.0015e-08	2.02378e-08
  1523	1.96645e-10	2.0015e-08	2.02116e-08
  1524	1.65601e-10	2.0015e-08	2.01806e-08
  1525	1.70783e-10	2.0015e-08	2.01858e-08
  1526	1.83334e-10	2.0015e-08	2.01983e-08
  1527	1.61552e-10	2.0015e-08	2.01766e-08
  1528	1.72601e-10	2.0015e-08	2.01876e-08
  1529	2.44648e-10	2.0015e-08	2.02596e-08
  1530	1.63027e-10	2.0015e-08	2.0178e-08
  1531	2.82056e-10	2.0015e-08	2.02971e-08
  1532	1.77746e-10	2.0015e-08	2.01927e-08
  1533	1.90123e-10	2.0015e-08	2.02051e-08
  1534	1.79998e-10	2.0015e-08	2.0195e-08
  1535	1.60402e-10	2.0015e-08	2.01754e-08
  1536	1.63977e-10	2.0015e-08	2.0179e-08
  1537	1.62362e-10	2.0015e-08	2.01774e-08
  1538	1.59838e-10	2.0015e-08	2.01748e-08
  1539	1.76956e-10	2.0015e-08	2.0192e-08
  1540	1.71383e-10	2.0015e-08	2.01864e-08
  1541	1.68092e-10	2.0015e-08	2.01831e-08
  1542	1.85681e-10	2.0015e-08	2.02007e-08
  1543	1.5904e-10	2.0015e-08	2.0174e-08
  1544	1.85843e-10	2.0015e-08	2.02008e-08
  1545	1.76959e-10	2.0015e-08	2.0192e-08
  1546	1.86123e-10	2.0015e-08	2.02011e-08
  1547	2.48178e-10	2.0015e-08	2.02632e-08
  1548	2.17041e-10	2.0015e-08	2.0232e-08
  1549	2.5388e-10	2.0015e-08	2.02689e-08
  1550	1.8898e-10	2.0015e-08	2.0204e-08
  1551	1.75581e-10	2.0015e-08	2.01906e-08
  1552	1.71468e-10	2.0015e-08	2.01865e-08
  1553	1.90514e-10	2.0015e-08	2.02055e-08
  1554	2.03439e-10	2.0015e-08	2.02184e-08
  1555	1.8522e-10	2.0015e-08	2.02002e-08
  1556	1.84268e-10	2.0015e-08	2.01993e-08
  1557	1.68102e-10	2.0015e-08	2.01831e-08
  1558	1.8198e-10	2.0015e-08	2.0197e-08
  1559	1.82149e-10	2.0015e-08	2.01971e-08
  1560	1.6052e-10	2.0015e-08	2.01755e-08
  1561	1.71907e-10	2.0015e-08	2.01869e-08
  1562	1.79396e-10	2.0015e-08	2.01944e-08
  1563	1.77394e-10	2.0015e-08	2.01924e-08
  1564	1.67043e-10	2.0015e-08	2.0182e-08
  1565	1.62208e-10	2.0015e-08	2.01772e-08
  1566	1.70535e-10	2.0015e-08	2.01855e-08
  1567	1.7316e-10	2.0015e-08	2.01882e-08
  1568	1.83106e-10	2.0015e-08	2.01981e-08
  1569	1.84057e-10	2.0015e-08	2.01991e-08
  1570	1.9657e-10	2.0015e-08	2.02116e-08
  1571	2.09158e-10	2.0015e-08	2.02242e-08
  1572	1.67484e-10	2.0015e-08	2.01825e-08
  1573	1.668e-10	2.0015e-08	2.01818e-08
  1574	1.79151e-10	2.0015e-08	2.01942e-08
  1575	1.82376e-10	2.0015e-08	2.01974e-08
  1576	2.49351e-10	2.0015e-08	2.02644e-08
  1577	1.70955e-10	2.0015e-08	2.0186e-08
  1578	2.0501e-10	2.0015e-08	2.022e-08
  1579	1.82656e-10	2.0015e-08	2.01977e-08
  1580	1.72803e-10	2.0015e-08	2.01878e-08
  1581	1.7308e-10	2.0015e-08	2.01881e-08
  1582	1.68717e-10	2.0015e-08	2.01837e-08
  1583	1.80185e-10	2.0015e-08	2.01952e-08
  1584	2.27277e-10	2.0015e-08	2.02423e-08
  1585	1.7429e-10	2.0015e-08	2.01893e-08
  1586	1.62144e-10	2.0015e-08	2.01771e-08
  1587	1.68917e-10	2.0015e-08	2.01839e-08
  1588	1.67628e-10	2.0015e-08	2.01826e-08
  1589	1.93456e-10	2.0015e-08	2.02085e-08
  1590	1.85459e-10	2.0015e-08	2.02005e-08
  1591	2.10632e-10	2.0015e-08	2.02256e-08
  1592	1.84382e-10	2.0015e-08	2.01994e-08
  1593	2.13394e-10	2.0015e-08	2.02284e-08
  1594	1.82002e-10	2.0015e-08	2.0197e-08
  1595	1.58902e-10	2.0015e-08	2.01739e-08
  1596	2.19941e-10	2.0015e-08	2.02349e-08
  1597	1.88557e-10	2.0015e-08	2.02036e-08
  1598	1.65164e-10	2.0015e-08	2.01802e-08
  1599	1.75735e-10	2.0015e-08	2.01907e-08
  1600	1.79726e-10	2.0015e-08	2.01947e-08
  1601	1.88722e-10	2.0015e-08	2.02037e-08
  1602	1.88889e-10	2.0015e-08	2.02039e-08
  1603	1.75875e-10	2.0015e-08	2.01909e-08
  1604	1.59413e-10	2.0015e-08	2.01744e-08
  1605	2.7032e-10	2.0015e-08	2.02853e-08
  1606	1.79435e-10	2.0015e-08	2.01944e-08
  1607	1.84695e-10	2.0015e-08	2.01997e-08
  1608	1.63476e-10	2.0015e-08	2.01785e-08
  1609	1.8336e-10	2.0015e-08	2.01984e-08
  1610	1.98024e-10	2.0015e-08	2.0213e-08
  1611	1.76229e-10	2.0015e-08	2.01912e-08
  1612	1.72456e-10	2.0015e-08	2.01875e-08
  1613	1.75209e-10	2.0015e-08	2.01902e-08
  1614	1.96318e-10	2.0015e-08	2.02113e-08
  1615	1.79735e-10	2.0015e-08	2.01947e-08
  1616	1.87912e-10	2.0015e-08	2.02029e-08
  1617	1.81317e-10	2.0015e-08	2.01963e-08
  1618	1.69954e-10	2.0015e-08	2.0185e-08
  1619	1.86996e-10	2.0015e-08	2.0202e-08
  1620	2.89094e-10	2.0015e-08	2.03041e-08
  1621	1.67917e-10	2.0015e-08	2.01829e-08
  1622	1.70886e-10	2.0015e-08	2.01859e-08
  1623	2.00212e-10	2.0015e-08	2.02152e-08
  1624	3.12143e-10	2.0015e-08	2.03271e-08
  1625	1.61453e-10	2.0015e-08	2.01765e-08
  1626	2.84652e-10	2.0015e-08	2.02997e-08
  1627	1.84021e-10	2.0015e-08	2.0199e-08
  1628	1.97192e-10	2.0015e-08	2.02122e-08
  1629	1.58938e-10	2.0015e-08	2.01739e-08
  1630	1.71934e-10	2.0015e-08	2.01869e-08
  1631	1.66168e-10	2.0015e-08	2.01812e-08
  1632	1.80659e-10	2.0015e-08	2.01957e-08
  1633	1.6167e-10	2.0015e-08	2.01767e-08
  1634	2.45232e-10	2.0015e-08	2.02602e-08
  1635	1.87315e-10	2.0015e-08	2.02023e-08
  1636	1.76184e-10	2.0015e-08	2.01912e-08
  1637	1.86607e-10	2.0015e-08	2.02016e-08
  1638	1.81964e-10	2.0015e-08	2.0197e-08
  1639	1.63626e-10	2.0015e-08	2.01786e-08
  1640	1.87335e-10	2.0015e-08	2.02023e-08
  1641	2.30574e-10	2.0015e-08	2.02456e-08
  1642	1.66899e-10	2.0015e-08	2.01819e-08
  1643	1.69923e-10	2.0015e-08	2.01849e-08
  1644	1.70733e-10	2.0015e-08	2.01857e-08
  1645	1.87548e-10	2.0015e-08	2.02025e-08
  1646	1.88791e-10	2.0015e-08	2.02038e-08
  1647	2.23426e-10	2.0015e-08	2.02384e-08
  1648	2.12163e-10	2.0015e-08	2.02272e-08
  1649	1.9618e-10	2.0015e-08	2.02112e-08
  1650	1.85309e-10	2.0015e-08	2.02003e-08
  1651	1.78534e-10	2.0015e-08	2.01935e-08
  1652	1.81554e-10	2.0015e-08	2.01966e-08
  1653	1.59081e-10	2.0015e-08	2.01741e-08
  1654	1.78812e-10	2.0015e-08	2.01938e-08
  1655	1.80844e-10	2.0015e-08	2.01958e-08
  1656	1.98445e-10	2.0015e-08	2.02134e-08
  1657	1.81976e-10	2.0015e-08	2.0197e-08
  1658	1.68089e-10	2.0015e-08	2.01831e-08
  1659	1.58613e-10	2.0015e-08	2.01736e-08
  1660	1.85012e-10	2.0015e-08	2.02e-08
  1661	2.14111e-10	2.0015e-08	2.02291e-08
  1662	1.75668e-10	2.0015e-08	2.01907e-08
  1663	2.22651e-10	2.0015e-08	2.02377e-08
  1664	2.33025e-10	2.0015e-08	2.0248e-08
  1665	2.87907e-10	2.0015e-08	2.03029e-08
  1666	1.93928e-10	2.0015e-08	2.02089e-08
  1667	1.73666e-10	2.0015e-08	2.01887e-08
  1668	1.62848e-10	2.0015e-08	2.01778e-08
  1669	1.741e-10	2.0015e-08	2.01891e-08
  1670	2.47978e-10	2.0015e-08	2.0263e-08
  1671	1.9788e-10	2.0015e-08	2.02129e-08
  1672	1.74224e-10	2.0015e-08	2.01892e-08
  1673	1.7384e-10	2.0015e-08	2.01888e-08
  1674	1.60889e-10	2.0015e-08	2.01759e-08
  1675	1.96233e-10	2.0015e-08	2.02112e-08
  1676	1.78465e-10	2.0015e-08	2.01935e-08
  1677	1.69177e-10	2.0015e-08	2.01842e-08
  1678	1.88221e-10	2.0015e-08	2.02032e-08
  1679	1.7932e-10	2.0015e-08	2.01943e-08
  1680	3.07333e-10	2.0015e-08	2.03223e-08
  1681	1.68273e-10	2.0015e-08	2.01833e-08
  1682	1.84405e-10	2.0015e-08	2.01994e-08
  1683	1.93789e-10	2.0015e-08	2.02088e-08
  1684	2.45009e-10	2.0015e-08	2.026e-08
  1685	1.60346e-10	2.0015e-08	2.01753e-08
  1686	1.86343e-10	2.0015e-08	2.02013e-08
  1687	1.71922e-10	2.0015e-08	2.01869e-08
  1688	1.94797e-10	2.0015e-08	2.02098e-08
  1689	1.80235e-10	2.0015e-08	2.01952e-08
  1690	1.78786e-10	2.0015e-08	2.01938e-08
  1691	1.71627e-10	2.0015e-08	2.01866e-08
  1692	1.85778e-10	2.0015e-08	2.02008e-08
  1693	1.87121e-10	2.0015e-08	2.02021e-08
  1694	1.7353e-10	2.0015e-08	2.01885e-08
  1695	1.73872e-10	2.0015e-08	2.01889e-08
  1696	1.68866e-10	2.0015e-08	2.01839e-08
  1697	2.23287e-10	2.0015e-08	2.02383e-08
  1698	1.70675e-10	2.0015e-08	2.01857e-08
  1699	1.71758e-10	2.0015e-08	2.01868e-08
  1700	1.82973e-10	2.0015e-08	2.0198e-08
  1701	1.81929e-10	2.0015e-08	2.01969e-08
  1702	1.80798e-10	2.0015e-08	2.01958e-08
  1703	1.70032e-10	2.0015e-08	2.0185e-08
  1704	1.61083e-10	2.0015e-08	2.01761e-08
  1705	1.86905e-10	2.0015e-08	2.02019e-08
  1706	1.72109e-10	2.0015e-08	2.01871e-08
  1707	1.85347e-10	2.0015e-08	2.02003e-08
  1708	2.77626e-10	2.0015e-08	2.02926e-08
  1709	1.75828e-10	2.0015e-08	2.01908e-08
  1710	1.816e-10	2.0015e-08	2.01966e-08
  1711	1.73538e-10	2.0015e-08	2.01885e-08
  1712	1.71963e-10	2.0015e-08	2.0187e-08
  1713	1.59305e-10	2.0015e-08	2.01743e-08
  1714	1.89179e-10	2.0015e-08	2.02042e-08
  1715	1.7085e-10	2.0015e-08	2.01859e-08
  1716	1.72699e-10	2.0015e-08	2.01877e-08
  1717	1.88442e-10	2.0015e-08	2.02034e-08
  1718	1.58542e-10	2.0015e-08	2.01735e-08
  1719	2.0414e-10	2.0015e-08	2.02191e-08
  1720	1.749e-10	2.0015e-08	2.01899e-08
  1721	1.75426e-10	2.0015e-08	2.01904e-08
  1722	1.60322e-10	2.0015e-08	2.01753e-08
  1723	1.79051e-10	2.0015e-08	2.01941e-08
  1724	2.24103e-10	2.0015e-08	2.02391e-08
  1725	1.68052e-10	2.0015e-08	2.01831e-08
  1726	1.73925e-10	2.0015e-08	2.01889e-08
  1727	1.91583e-10	2.0015e-08	2.02066e-08
  1728	1.65017e-10	2.0015e-08	2.018e-08
  1729	1.82602e-10	2.0015e-08	2.01976e-08
  1730	1.60747e-10	2.0015e-08	2.01757e-08
  1731	1.58504e-10	2.0015e-08	2.01735e-08
